Image	OCR
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000673.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'IiLchLLluldowe']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000337.jpg	"['CONNIE SCHULTZ', '""Hopefully Yo43s"" SuESTACK KUTHOR', 'MSNBC', 'IiAchLlluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000702.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'LIVL']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000293.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', '78196']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000026.jpg	['GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'LIY']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000244.jpg	"['HM', 'LG', 'Kor', '""BRM', '(Hoi', 'High-STAKES OHIQ BALLOT MEASURE COULD DECIDE', 'MSNBC', 'FUTURE OF ABORTION IN THE STATE', 'IachLauddow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000674.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'LIVE', 'O440']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000151.jpg	"[""RON DESANTIS' MAIN PRESIDENTIAL CAMPAIGN Pitch"", 'MSNBC', 'IS THAT HELL MAKE AMERICA MORE LIKE FLORIDA', 'mchEluddo']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000614.jpg	['965kt', 'Todays Hits & Yesterdays Favorites', 'MORE SONGS', 'THAT PICK YOU UP']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000374.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'WAcHLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000601.jpg	['UMGC edu']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000120.jpg	['Je NEWS', 'Trump Signs Bill Revoking Obama-Era Gun ', 'Checks for People With Mental Illnesses', 'Wu', 'MSNBC', 'LIVI', '0.07 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000868.jpg	['Tell yput dcctor reht away abaut 5iens ot Inllamadbie d']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000485.jpg	"['MIAMI', 'DEFENSE BILL', ""'ONTROVERSY""]"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000880.jpg	['WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000603.jpg	['WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000491.jpg	['MSNBC', 'Iachtuddon_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000230.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuaLDow=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000453.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000396.jpg	['MSNBC', 'Live', '9.205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000805.jpg	['67', 'MSNBC', 'LIVE', 'O;s31']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000375.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'IiLcMLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000796.jpg	['67', 'MSNBC', 'Livi', '74526']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000521.jpg	['BREAKING NEWS', 'DOJ FILES RESPONSE TO TRUMP MOTION IN UNDER 3 HOURS', 'MSNBC', 'LIVE', '0;34']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000273.jpg	['Rur', '4S', 'WE', 'High-STAKES SPECIAL ELECTIONIN OHIO TOMORROW COULD', 'MSNBC', 'DECIDE FUTURE OF ABORTION IN THE STATE', 'Livi', '7H17 5', 'Sent', 'DISSENT']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000018.jpg	['ShOT ShOwTv', 'Jamuary ?0,2022', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Livi', '6.001']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000794.jpg	['67', 'MSNBC', 'JRACILMuDow=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000397.jpg	['High-STAKFSRHZ', 'OHio BALLOT', 'ONEASURE SOUH D DECIDE', 'MSNBC', 'OF ABORTION', 'THE STATE', 'JiUchlluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000492.jpg	['MSNBC', 'ee']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000667.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000107.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', '7.005']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000410.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livd', '0.205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000351.jpg	['High-STAKFIRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'IiLchLLiuldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000210.jpg	"['Source NM', 'NEWS', 'probing', 'TYlN#s fake electors be charged', ""{Arizona'$ attorncy"", 'backcd Trump in', 'with', 'ralternate clcotors\' who ""', '2020 clcction', 'AP', 'Gcorgia fake clcctors may face charges', 'clection probe', 'MSNBC', ""'gcncral [""]"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000067.jpg	['MSNBC', 'JRACHILMLDOr']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000613.jpg	['96.5k0', 'Todays Hits & Yesterdays Fovorites']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000615.jpg	['65', 'DShs8', 'Favorites', 'MAKE YOU FEEL', 'koit', 'Yesterdays']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000629.jpg	['Coordinated}', 'Etiont', 'MSNBC', 'LIVE']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000263.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMAL Dore_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000610.jpg	['Threatfo', 'Economy']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000688.jpg	['AMy GARDNER', 'ehe Uukxahinalon Vost', 'MSNBC', 'NATIONAL POLITICAL REPORTER', 'LIVE', '0.456']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000348.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Liv', '7*225']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000672.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'IRNCHLMDDow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000073.jpg	['MSNBC', 'Liv', '0,04m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000109.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMuaLDow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000400.jpg	['HIgh-STAKES OHIQ BALLOT MEASURE COULD DECIDE', 'MSNBC', 'FUTURE OF ABORTION IN THE STATE', 'LIVd', '020m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000864.jpg	['OudIxENT', 'BETTER', 'BREATHING', 'Individualtesulls Iay vary:']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000111.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livu', '6.075']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000821.jpg	['MSNBC', 'LIVE', '04546']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000549.jpg	"['uuutnranonm', '(o doralo j; Thumi  UroatconthuriJtion 0itrgdo tinmonldinoiKouontiot |to4ec(vttotortJru', 'Delenonnte(14ire!Donte Hnn Ina @ovarnmtnce(i ReplIe € outlecheuuie', 'naannalon Inanunel"" retdrtutt', 'ptopotan', 'Inercour miiNdie', 'ee', 'aoann', 'Uated', 'Ouor', 'Inerpaned', 'Ahallmontand conletandiflo', 'Tolntnolic', 'Io d4teend [Intth On', 'Driote Amouiii1', '1028mren Doin Dailia', 'Juelela t0t', 'aJnuno', 'Gonad DyJydoe', 'Nnya', 'nan', '049inoi]', 'Wot', 'BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '0;30 7']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000682.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'IAchLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000514.jpg	['Rortnhinu', 'Hatutrietmtn', 'Iettrt', '~mt##mt', 'Iuuct vicwt', 'MSNBC', 'IUcHLLMuldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000824.jpg	"['cL', 'ceLLurITY appreNtICE""', 'Nuc', 'INVESTORS CLAIM THEY WERE DEFRAUDED BY', 'MSNBC', 'MARKETING COMPANY PROMOTED BY TRUMP', 'LIVE', '0;545']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000724.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000280.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLLMALDow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000816.jpg	['Acn Promotional Vidlo', 'INVESTORS CLAIM THEY WERE DEFRAUDED BY', 'MSNBC', 'MARKETING COMPANY PROMOTED BY TRUMP', 'LIVE', '7a540', 'I']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000431.jpg	['Ls', 'a']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000055.jpg	['WE', 'atnchoGot', 'JnJ5', 'Jnd', 'MSNBC', 'LIVE', '6.03m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000628.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000671.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'Livd', '0*445']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000162.jpg	"['@vcrm', '[uprosy', 'BS NEWS', 'WVI  Deltno UNC Irkeh', 'polti', 'Horiqa', 'KDJ', 'As', ""'Ieprosy cases rise In Florida what]"", 'You must know about thic infcctiqus', 'Idisease', 'B', 'MSNBC', 'Livi', '78105', 'Four_']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000049.jpg	['PREVIOUS', 'Eb skbfinG', 'FOR JR-15 RIFLE DESIGNED FOR KIDS', 'MSNBC', 'FEATURED', 'AND CROSSBONES WITH A PACIFIER', 'JRACHILML Dor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000134.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', 'Ooum']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000068.jpg	['MSNBC', 'Livd', '7.045']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000195.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0412 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000279.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', '6.10 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000539.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'Live', '0;355']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000140.jpg	"['FnS', '""0 RPRESIDENT', '024', 'Odbanti', 'P02', '38', 'RON DESANTIS"" MAIN PRESIDENTIAL CAMPAIGN PitCh', 'MSNBC', 'IS THAT HELL MAKE AMERICA MORE LIKE FLORIDA', 'LivI', 'O.00 #']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000850.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000086.jpg	['AP', 'Illinois to ban advertising for guns', 'allegedly marketed to kids and', 'militants', 'By Johno conmor', 'The prime exhibit', 'is the JR-15,', 'a smaller; lighter', 'version of the AR-15 semi-automatic rifle', 'MSNBC', 'eaB']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000322.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMAL Dor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000680.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'LIVE', '0*445']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000143.jpg	['AP', 'DeSantis argues US should be like', 'Florida ahead of 2024 bid', 'IMatcMitolatr', 'MSNBC', 'LIVE', '7.091']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000218.jpg	"['Inunca', '3S', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'LIVE', '7145']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000077.jpg	['Is the JR-15 a Rcal Riflc Designed for Children?', 'True', 'MSNBC', 'JCMcldo', 'Snopes']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000131.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuaL Dor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000390.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'LIVE', '0.255']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000481.jpg	['JLMSNBC FILMS', 'PRESENTS']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000691.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'IcHLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000436.jpg	['Symptomt ol dehydration Includo fooling', '(arxiqu', 'Toea', 'falnt, Ighthended or woak upon stand n0.']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000232.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0:15 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000758.jpg	"['matd', 'Qunindlilcom""', '@nr']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000619.jpg	['965kot', 'Todays Hits & Yesterdays Fovorites']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000188.jpg	['NEW LEPROSY AND MALARIA CASES IDENTIFIED IN FLORIDA', 'MSNBC', 'JRAcHLLMDDOw', 'Desam']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000543.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS""', 'IRACHELMDDOW']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000048.jpg	['PREVIOUS', 'Eb bkefinG', 'FOR JR-15 RIFLE DESIGNED FOR KIDS', 'MSNBC', 'FEATURED', 'AND CROSSBONES WITH A PACIFIER', 'JRACHILMLDOr']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000742.jpg	['StoRm TEST|']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000579.jpg	"['BIkTaRvy""', 'Accordlng t0 DHHS tokino HIV treatmont o"" proicribod ard guttino t0 and stoyino undetectablo', 'Joral Icoit', 'month? provcnte trontinittino HIv throuoh eor Tall t0 your hcalthcoro providcrt0 Icarn moro']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000767.jpg	['Operation( )Smile', '888-800-6791', 'www oporatlonsmllo org']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000731.jpg	"['Tarudtairulmd', 'Cosentyx""', 'Anttant', 'yutomsli', 'atruno', 'M chke muxlector', 'ouh', 'o']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000159.jpg	"['[WGM""', 'hotspot for loprosy', 'Report: Central Florida i', ':behind the', 'Florida', 'cases', 'As leprosy cases rise in Florida, what', 'you must know about the infectious', 'disease', 'B', 'MSNBC', 'eabn', 'What""$', 'increase[', 'In leprosy']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000798.jpg	['67', 'MSNBC', 'JRACHILMualDor=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000598.jpg	['Univcrsity ol Maryland', 'Global Campus']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000728.jpg	['Cosentyx', '(secukinumab)', '150 mo Inlcation', 'Upto lonol potienl s Inacunkutriol ~w', 'Iouet', '20w Improvenwnt inPaA syniploms', 'A1?wucts Ucm rilyol udults withploqur Dsorlutls mureclcur', 'Kmadcy']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000716.jpg	['04', 'Wonuatinlon', 'WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000698.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'LIVd', '0*461']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000523.jpg	"['Ienei', 'defendant', 'proposed an order designed to allow', 'him to try this case in the media rather than in the', 'courtroom:', 'BREAKING NEWS', 'DoJ: TRUMP ATTEMPTING TO ""TRY', 'MSNBC', 'IRACHELMDDOR _', 'Jtt', '4odtett4', 'Cttta', 'The']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000130.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', 'Ooum']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000056.jpg	"['4R', 'M', ""SmaLLER'"", 'JR1S', ""SafcR'Lighter"", 'C72Eq', 'TudlcM', 'MSNBC', 'LIVE', '6.031']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000216.jpg	"['74csnz', 'VoRAAECIU', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'Iachlauddow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000878.jpg	['427', 'WonderTrust.COm']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000636.jpg	['Coordinated', 'Giott', 'MSNBC', 'JAcHLLMuaLDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000541.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'LIVE', '6;355']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000497.jpg	['Elic Nclu Jork Uibles', 'Jan: 6 Prosecutors Ask for Protective', 'Order; Citing Threatening Trump Post', 'Alon Totr', 'Mauchnuchna', 'MSNBC', 'LivI', '78826']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000710.jpg	['MSNBC', 'Tachlauddow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000775.jpg	['BOOST']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000656.jpg	"['WAPO: TRUMP 2020 ELECTION INDICTMENT SHOWS', 'MSNBC', '""FAKE ELECTOR"" PLOT RAISED CONCERNS OVER LEGAL PERIL', 'LIVI', '043u']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000249.jpg	['SOKRUw', 'but', 'WIT WN', 'WITII KK', 'High-STAUFdRHz', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'IAcHLLMuldow', 'WIII']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000319.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcHLMuaLDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000317.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'LIVL', '0,205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000297.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0.106']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000616.jpg	"[""YESTERDAY'S FAVORITES"", '966kott', 'MADONNA']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000201.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'IcHLLMuldowe']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000890.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000651.jpg	"['WAPO: TRUMP 2020 ELECTION INDICTMENT SHOWS', 'MSNBC', '""FAKE ELECTOR"" PLOT RAISED CONCERNS OVER LEGAL PERIL', 'Livt', '0,436']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000557.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'IRACHELMDDOW']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000471.jpg	['Mobile', 'Made', 'Free', 'Event']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000754.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000633.jpg	['Coordinated', 'Giolt', 'MSNBC', 'Livd', '0.416']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000670.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'Livt', '0 445']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000409.jpg	['HIGh-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'LivI', '0.205']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000264.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', '9.17 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000786.jpg	['MSNBC', 'O', 'FeN']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000511.jpg	['MSNBC', 'Live', '0:331', 'n']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000695.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To\'FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'LIVd', '0.456']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000744.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000417.jpg	['MSNBC', 'IRAcMLLMuL Dow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000321.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', '0.21#']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000258.jpg	['POLITICO', 'quarantee abortlon rlghts In state', 'Vermont votes to', 'Calitornla voters', 'consotutioo protect abortion rights In|', 'constitution', 'Daont', 'VO', 'REPROdT', '[inckmt', 'ES', 'No', 'Ak ', 'YES-1', 'Abortiona', 'MSNBC', 'IiUcHLlluldow', 'state', 'Dootuci', 'YES', 'Late-!', 'Term']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000401.jpg	['High-STAKFSRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000772.jpg	['365', 'R5r', 'Wonuatnlhom', 'WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000368.jpg	"['OH SEC; OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100%"" ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'LIVE', '78240']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000729.jpg	"['GET REAL RELIEF', 'LESS JOINT PAIN;', 'SWELLING & TENDERNESS', 'LESS BACK PAIN', 'CLEARER SKIN', 'HELPs STOP FURTHER', 'JOINt DAMAGE', 'Cosentyx""', 'anuno']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000664.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'WACc', 'Mldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000630.jpg	['Coordinated', 'Cioct', 'MSNBC', 'JRAcHLMLDow _']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000575.jpg	"['THERON', 'UndltIGiaULI', 'DIkTaRvy""', 'BIkTPvyE', 'proscription medicino for many Dooplo with Hv-', 'Your nealthcaro provldor WIll detorinine', 'DIKTAPVY', 'Tlaht Ior You']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000607.jpg	['Adversaries That Dont Share Our Values']
